X_mm,Y_mm,Z_um
13.972603,-9.954338,465.511894
14.155251,-9.954338,465.725478
14.337900,-9.954338,465.939806
14.520548,-9.954338,466.154840
14.703196,-9.954338,466.370547
14.885845,-9.954338,466.586900
15.068493,-9.954338,466.803880
15.251142,-9.954338,467.021468
15.433790,-9.954338,467.239656
15.616438,-9.954338,467.458437
15.799087,-9.954338,467.677810
15.981735,-9.954338,467.897777
16.164384,-9.954338,468.118345
16.347032,-9.954338,468.339525
16.529680,-9.954338,468.561328
16.712329,-9.954338,468.783772
16.894977,-9.954338,469.006873
17.077626,-9.954338,469.230652
17.260274,-9.954338,469.455129
17.442922,-9.954338,469.680329
17.625571,-9.954338,469.906274
17.808219,-9.954338,470.132989
17.990868,-9.954338,470.360497
18.173516,-9.954338,470.588824
18.356164,-9.954338,470.817994
18.538813,-9.954338,471.048032
18.721461,-9.954338,471.278960
18.904110,-9.954338,471.510802
19.086758,-9.954338,471.743579
19.269406,-9.954338,471.977314
19.452055,-9.954338,472.212026
19.634703,-9.954338,472.447735
19.817352,-9.954338,472.684459
20.000000,-9.954338,472.922215
-20.000000,-9.771689,449.747118
-19.817352,-9.771689,449.721557
-19.634703,-9.771689,449.697197
-19.452055,-9.771689,449.674038
-19.269406,-9.771689,449.652081
-19.086758,-9.771689,449.631326
-18.904110,-9.771689,449.611773
-18.721461,-9.771689,449.593421
-18.538813,-9.771689,449.576271
-18.356164,-9.771689,449.560323
-18.173516,-9.771689,449.545576
-17.990868,-9.771689,449.532032
-17.808219,-9.771689,449.519690
-17.625571,-9.771689,449.508550
-17.442922,-9.771689,449.498612
-17.260274,-9.771689,449.489876
-17.077626,-9.771689,449.482343
-16.894977,-9.771689,449.476012
-16.712329,-9.771689,449.470883
-16.529680,-9.771689,449.466957
-16.347032,-9.771689,449.464234
-16.164384,-9.771689,449.462713
-15.981735,-9.771689,449.462394
-15.799087,-9.771689,449.463279
-15.616438,-9.771689,449.465366
-15.433790,-9.771689,449.468656
-15.251142,-9.771689,449.473149
-15.068493,-9.771689,449.478844
-14.885845,-9.771689,449.485743
-14.703196,-9.771689,449.493844
-14.520548,-9.771689,449.503149
-14.337900,-9.771689,449.513656
-14.155251,-9.771689,449.525366
-13.972603,-9.771689,449.538278
-13.789954,-9.771689,449.552394
-13.607306,-9.771689,449.567712
-13.424658,-9.771689,449.584233
-13.242009,-9.771689,449.601956
-13.059361,-9.771689,449.620882
-12.876712,-9.771689,449.641011
-12.694064,-9.771689,449.662341
-12.511416,-9.771689,449.684874
-12.328767,-9.771689,449.708608
-12.146119,-9.771689,449.733545
-11.963470,-9.771689,449.759683
-11.780822,-9.771689,449.787023
-11.598174,-9.771689,449.815563
-11.415525,-9.771689,449.845305
-11.232877,-9.771689,449.876248
-11.050228,-9.771689,449.908391
-10.867580,-9.771689,449.941735
-10.684932,-9.771689,449.976279
-10.502283,-9.771689,450.012023
-10.319635,-9.771689,450.048967
-10.136986,-9.771689,450.087110
-9.954338,-9.771689,450.126452
-9.771689,-9.771689,450.166993
-9.589041,-9.771689,450.208732
-9.406393,-9.771689,450.251670
-9.223744,-9.771689,450.295806
-9.041096,-9.771689,450.341140
-8.858447,-9.771689,450.387672
-8.675799,-9.771689,450.435400
-8.493151,-9.771689,450.484326
-8.310502,-9.771689,450.534448
-8.127854,-9.771689,450.585767
-7.945205,-9.771689,450.638282
-7.762557,-9.771689,450.691992
-7.579909,-9.771689,450.746898
-7.397260,-9.771689,450.802999
-7.214612,-9.771689,450.860294
-7.031963,-9.771689,450.918783
-6.849315,-9.771689,450.978466
-6.666667,-9.771689,451.039342
-6.484018,-9.771689,451.101410
-6.301370,-9.771689,451.164669
-6.118721,-9.771689,451.229118
-5.936073,-9.771689,451.294757
-5.753425,-9.771689,451.361583
-5.570776,-9.771689,451.429597
-5.388128,-9.771689,451.498795
-5.205479,-9.771689,451.569176
-5.022831,-9.771689,451.640738
-4.840183,-9.771689,451.713477
-4.657534,-9.771689,451.787392
-4.474886,-9.771689,451.862479
-4.292237,-9.771689,451.938734
-4.109589,-9.771689,452.016152
-3.926941,-9.771689,452.094729
-3.744292,-9.771689,452.174459
-3.561644,-9.771689,452.255336
-3.378995,-9.771689,452.337353
-3.196347,-9.771689,452.420503
-3.013699,-9.771689,452.504776
-2.831050,-9.771689,452.590163
-2.648402,-9.771689,452.676654
-2.465753,-9.771689,452.764237
-2.283105,-9.771689,452.852901
-2.100457,-9.771689,452.942630
-1.917808,-9.771689,453.033411
-1.735160,-9.771689,453.125228
-1.552511,-9.771689,453.218064
-1.369863,-9.771689,453.311900
-1.187215,-9.771689,453.406718
-1.004566,-9.771689,453.502497
-0.821918,-9.771689,453.599216
-0.639269,-9.771689,453.696852
-0.456621,-9.771689,453.795382
-0.273973,-9.771689,453.894782
-0.091324,-9.771689,453.995027
0.091324,-9.771689,454.096093
0.273973,-9.771689,454.197953
0.456621,-9.771689,454.300583
0.639269,-9.771689,454.403957
0.821918,-9.771689,454.508051
1.004566,-9.771689,454.612839
1.187215,-9.771689,454.718300
1.369863,-9.771689,454.824412
1.552511,-9.771689,454.931155
1.735160,-9.771689,455.038511
1.917808,-9.771689,455.146465
2.100457,-9.771689,455.255005
2.283105,-9.771689,455.364123
2.465753,-9.771689,455.473812
2.648402,-9.771689,455.584072
2.831050,-9.771689,455.694907
3.013699,-9.771689,455.806324
3.196347,-9.771689,455.918337
3.378995,-9.771689,456.030965
3.561644,-9.771689,456.144233
3.744292,-9.771689,456.258169
3.926941,-9.771689,456.372812
4.109589,-9.771689,456.488202
4.292237,-9.771689,456.604389
4.474886,-9.771689,456.721426
4.657534,-9.771689,456.839375
4.840183,-9.771689,456.958300
5.022831,-9.771689,457.078273
5.205479,-9.771689,457.199370
5.388128,-9.771689,457.321671
5.570776,-9.771689,457.445262
5.753425,-9.771689,457.570229
5.936073,-9.771689,457.696663
6.118721,-9.771689,457.824658
6.301370,-9.771689,457.954305
6.484018,-9.771689,458.085699
6.666667,-9.771689,458.218933
6.849315,-9.771689,458.354100
7.031963,-9.771689,458.491287
7.214612,-9.771689,458.630583
7.397260,-9.771689,458.772067
7.579909,-9.771689,458.915818
7.762557,-9.771689,459.061905
7.945205,-9.771689,459.210395
8.127854,-9.771689,459.361342
8.310502,-9.771689,459.514797
8.493151,-9.771689,459.670800
8.675799,-9.771689,459.829383
8.858447,-9.771689,459.990567
9.041096,-9.771689,460.154364
9.223744,-9.771689,460.320778
9.406393,-9.771689,460.489802
9.589041,-9.771689,460.661418
9.771689,-9.771689,460.835601
9.954338,-9.771689,461.012314
10.136986,-9.771689,461.191513
10.319635,-9.771689,461.373146
10.502283,-9.771689,461.557153
10.684932,-9.771689,461.743465
10.867580,-9.771689,461.932009
11.050228,-9.771689,462.122706
11.232877,-9.771689,462.315472
11.415525,-9.771689,462.510219
11.598174,-9.771689,462.706856
11.780822,-9.771689,462.905292
11.963470,-9.771689,463.105432
12.146119,-9.771689,463.307182
12.328767,-9.771689,463.510450
12.511416,-9.771689,463.715144
12.694064,-9.771689,463.921173
12.876712,-9.771689,464.128453
13.059361,-9.771689,464.336900
13.242009,-9.771689,464.546435
13.424658,-9.771689,464.756984
13.607306,-9.771689,464.968479
13.789954,-9.771689,465.180856
13.972603,-9.771689,465.394058
14.155251,-9.771689,465.608032
14.337900,-9.771689,465.822734
14.520548,-9.771689,466.038123
14.703196,-9.771689,466.254166
14.885845,-9.771689,466.470835
15.068493,-9.771689,466.688109
15.251142,-9.771689,466.905970
15.433790,-9.771689,467.124408
15.616438,-9.771689,467.343417
15.799087,-9.771689,467.562995
15.981735,-9.771689,467.783145
16.164384,-9.771689,468.003874
16.347032,-9.771689,468.225193
16.529680,-9.771689,468.447114
16.712329,-9.771689,468.669654
16.894977,-9.771689,468.892833
17.077626,-9.771689,469.116669
17.260274,-9.771689,469.341186
17.442922,-9.771689,469.566408
17.625571,-9.771689,469.792358
17.808219,-9.771689,470.019061
17.990868,-9.771689,470.246543
18.173516,-9.771689,470.474830
18.356164,-9.771689,470.703947
18.538813,-9.771689,470.933919
18.721461,-9.771689,471.164770
18.904110,-9.771689,471.396524
19.086758,-9.771689,471.629204
19.269406,-9.771689,471.862832
19.452055,-9.771689,472.097430
19.634703,-9.771689,472.333016
19.817352,-9.771689,472.569611
20.000000,-9.771689,472.807232
-20.000000,-9.589041,449.673118
-19.817352,-9.589041,449.647376
-19.634703,-9.589041,449.622836
-19.452055,-9.589041,449.599498
-19.269406,-9.589041,449.577361
-19.086758,-9.589041,449.556426
-18.904110,-9.589041,449.536693
-18.721461,-9.589041,449.518161
-18.538813,-9.589041,449.500832
-18.356164,-9.589041,449.484705
-18.173516,-9.589041,449.469779
-17.990868,-9.589041,449.456056
-17.808219,-9.589041,449.443535
-17.625571,-9.589041,449.432216
-17.442922,-9.589041,449.422100
-17.260274,-9.589041,449.413186
-17.077626,-9.589041,449.405475
-16.894977,-9.589041,449.398966
-16.712329,-9.589041,449.393659
-16.529680,-9.589041,449.389556
-16.347032,-9.589041,449.386655
-16.164384,-9.589041,449.384957
-15.981735,-9.589041,449.384463
-15.799087,-9.589041,449.385171
-15.616438,-9.589041,449.387082
-15.433790,-9.589041,449.390196
-14.520548,-9.589041,449.423813
-14.337900,-9.589041,449.434146
-14.155251,-9.589041,449.445682
-13.972603,-9.589041,449.458422
-13.789954,-9.589041,449.472364
-13.607306,-9.589041,449.487509
-13.424658,-9.589041,449.503857
-13.242009,-9.589041,449.521408
-13.059361,-9.589041,449.540162
-12.876712,-9.589041,449.560118
-12.694064,-9.589041,449.581277
-12.511416,-9.589041,449.603637
-12.328767,-9.589041,449.627201
-12.146119,-9.589041,449.651966
-11.963470,-9.589041,449.677932
-11.780822,-9.589041,449.705101
-11.598174,-9.589041,449.733470
-11.415525,-9.589041,449.763041
-11.232877,-9.589041,449.793812
-11.050228,-9.589041,449.825785
-10.867580,-9.589041,449.858957
-10.684932,-9.589041,449.893330
-10.502283,-9.589041,449.928902
-10.319635,-9.589041,449.965674
-10.136986,-9.589041,450.003644
-9.954338,-9.589041,450.042814
-9.771689,-9.589041,450.083183
-9.589041,-9.589041,450.124749
-9.406393,-9.589041,450.167514
-8.493151,-9.589041,450.399296
-8.310502,-9.589041,450.449242
-8.127854,-9.589041,450.500384
-7.945205,-9.589041,450.552722
-7.762557,-9.589041,450.606254
-7.579909,-9.589041,450.660981
-7.397260,-9.589041,450.716902
-7.214612,-9.589041,450.774017
-7.031963,-9.589041,450.832326
-6.849315,-9.589041,450.891827
-6.666667,-9.589041,450.952520
-6.484018,-9.589041,451.014404
-6.301370,-9.589041,451.077479
-6.118721,-9.589041,451.141744
-5.936073,-9.589041,451.207197
-5.753425,-9.589041,451.273837
-5.570776,-9.589041,451.341662
-5.388128,-9.589041,451.410672
-5.205479,-9.589041,451.480863
-5.022831,-9.589041,451.552234
-4.840183,-9.589041,451.624782
-4.657534,-9.589041,451.698504
-4.474886,-9.589041,451.773396
-4.292237,-9.589041,451.849455
-4.109589,-9.589041,451.926676
-3.926941,-9.589041,452.005053
-3.744292,-9.589041,452.084583
-3.561644,-9.589041,452.165257
-3.378995,-9.589041,452.247068
-2.465753,-9.589041,452.672882
-2.283105,-9.589041,452.761321
-2.100457,-9.589041,452.850821
-1.917808,-9.589041,452.941367
-1.735160,-9.589041,453.032944
-1.552511,-9.589041,453.125533
-1.369863,-9.589041,453.219116
-1.187215,-9.589041,453.313673
-1.004566,-9.589041,453.409183
-0.821918,-9.589041,453.505624
-0.639269,-9.589041,453.602973
-0.456621,-9.589041,453.701205
-0.273973,-9.589041,453.800296
-0.091324,-9.589041,453.900220
0.091324,-9.589041,454.000952
0.273973,-9.589041,454.102465
0.456621,-9.589041,454.204732
0.639269,-9.589041,454.307728
0.821918,-9.589041,454.411427
1.004566,-9.589041,454.515805
1.187215,-9.589041,454.620836
1.369863,-9.589041,454.726499
1.552511,-9.589041,454.832774
1.735160,-9.589041,454.939643
1.917808,-9.589041,455.047088
2.100457,-9.589041,455.155099
2.283105,-9.589041,455.263666
2.465753,-9.589041,455.372783
3.378995,-9.589041,455.926757
3.561644,-9.589041,456.039328
3.744292,-9.589041,456.152550
3.926941,-9.589041,456.266461
4.109589,-9.589041,456.381105
4.292237,-9.589041,456.496531
4.474886,-9.589041,456.612796
4.657534,-9.589041,456.729962
4.840183,-9.589041,456.848097
5.022831,-9.589041,456.967274
5.205479,-9.589041,457.087573
5.388128,-9.589041,457.209077
5.570776,-9.589041,457.331873
5.753425,-9.589041,457.456051
5.936073,-9.589041,457.581706
6.118721,-9.589041,457.708933
6.301370,-9.589041,457.837830
6.484018,-9.589041,457.968491
6.666667,-9.589041,458.101016
6.849315,-9.589041,458.235497
7.031963,-9.589041,458.372028
7.214612,-9.589041,458.510698
7.397260,-9.589041,458.651591
7.579909,-9.589041,458.794787
7.762557,-9.589041,458.940359
7.945205,-9.589041,459.088375
8.127854,-9.589041,459.238892
8.310502,-9.589041,459.391962
8.493151,-9.589041,459.547626
9.406393,-9.589041,460.365656
9.589041,-9.589041,460.537223
9.771689,-9.589041,460.711404
9.954338,-9.589041,460.888161
10.136986,-9.589041,461.067448
10.319635,-9.589041,461.249212
10.502283,-9.589041,461.433390
10.684932,-9.589041,461.619911
10.867580,-9.589041,461.808701
11.050228,-9.589041,461.999675
11.232877,-9.589041,462.192749
11.415525,-9.589041,462.387830
11.598174,-9.589041,462.584826
11.780822,-9.589041,462.783641
11.963470,-9.589041,462.984177
12.146119,-9.589041,463.186338
12.328767,-9.589041,463.390027
12.511416,-9.589041,463.595149
12.694064,-9.589041,463.801613
12.876712,-9.589041,464.009328
13.059361,-9.589041,464.218209
13.242009,-9.589041,464.428174
13.424658,-9.589041,464.639148
13.607306,-9.589041,464.851058
13.789954,-9.589041,465.063839
13.972603,-9.589041,465.277432
14.155251,-9.589041,465.491783
14.337900,-9.589041,465.706845
14.520548,-9.589041,465.922576
15.433790,-9.589041,467.010274
15.616438,-9.589041,467.229501
15.799087,-9.589041,467.449276
15.981735,-9.589041,467.669601
16.164384,-9.589041,467.890484
16.347032,-9.589041,468.111936
16.529680,-9.589041,468.333969
16.712329,-9.589041,468.556601
16.894977,-9.589041,468.779852
17.077626,-9.589041,469.003743
17.260274,-9.589041,469.228296
17.442922,-9.589041,469.453536
17.625571,-9.589041,469.679488
17.808219,-9.589041,469.906178
17.990868,-9.589041,470.133633
18.173516,-9.589041,470.361879
18.356164,-9.589041,470.590942
18.538813,-9.589041,470.820848
18.721461,-9.589041,471.051622
18.904110,-9.589041,471.283288
19.086758,-9.589041,471.515872
19.269406,-9.589041,471.749395
19.452055,-9.589041,471.983879
19.634703,-9.589041,472.219344
19.817352,-9.589041,472.455812
20.000000,-9.589041,472.693299
-20.000000,-9.406393,449.599411
-19.817352,-9.406393,449.573493
-19.634703,-9.406393,449.548777
-19.452055,-9.406393,449.525262
-19.269406,-9.406393,449.502949
-19.086758,-9.406393,449.481838
-18.904110,-9.406393,449.461928
-18.721461,-9.406393,449.443221
-18.538813,-9.406393,449.425716
-18.356164,-9.406393,449.409413
-18.173516,-9.406393,449.394312
-17.990868,-9.406393,449.380414
-17.808219,-9.406393,449.367717
-17.625571,-9.406393,449.356224
-17.442922,-9.406393,449.345933
-17.260274,-9.406393,449.336844
-17.077626,-9.406393,449.328959
-16.894977,-9.406393,449.322276
-16.712329,-9.406393,449.316796
-16.529680,-9.406393,449.312519
-16.347032,-9.406393,449.309445
-16.164384,-9.406393,449.307574
-15.981735,-9.406393,449.306907
-15.799087,-9.406393,449.307442
-15.616438,-9.406393,449.309181
-14.337900,-9.406393,449.355051
-14.155251,-9.406393,449.366417
-13.972603,-9.406393,449.378987
-13.789954,-9.406393,449.392761
-13.607306,-9.406393,449.407737
-13.424658,-9.406393,449.423917
-13.242009,-9.406393,449.441300
-13.059361,-9.406393,449.459886
-12.876712,-9.406393,449.479675
-12.694064,-9.406393,449.500666
-12.511416,-9.406393,449.522860
-12.328767,-9.406393,449.546256
-12.146119,-9.406393,449.570855
-11.963470,-9.406393,449.596655
-11.780822,-9.406393,449.623656
-11.598174,-9.406393,449.651860
-11.415525,-9.406393,449.681264
-11.232877,-9.406393,449.711869
-11.050228,-9.406393,449.743675
-10.867580,-9.406393,449.776680
-10.684932,-9.406393,449.810886
-10.502283,-9.406393,449.846291
-10.319635,-9.406393,449.882896
-10.136986,-9.406393,449.920699
-9.954338,-9.406393,449.959702
-9.771689,-9.406393,449.999902
-9.589041,-9.406393,450.041300
-8.310502,-9.406393,450.364600
-8.127854,-9.406393,450.415569
-7.945205,-9.406393,450.467733
-7.762557,-9.406393,450.521091
-7.579909,-9.406393,450.575643
-7.397260,-9.406393,450.631389
-7.214612,-9.406393,450.688327
-7.031963,-9.406393,450.746458
-6.849315,-9.406393,450.805781
-6.666667,-9.406393,450.866295
-6.484018,-9.406393,450.927999
-6.301370,-9.406393,450.990893
-6.118721,-9.406393,451.054976
-5.936073,-9.406393,451.120246
-5.753425,-9.406393,451.186702
-5.570776,-9.406393,451.254343
-5.388128,-9.406393,451.323166
-5.205479,-9.406393,451.393171
-5.022831,-9.406393,451.464354
-4.840183,-9.406393,451.536712
-4.657534,-9.406393,451.610244
-4.474886,-9.406393,451.684944
-4.292237,-9.406393,451.760810
-4.109589,-9.406393,451.837836
-3.926941,-9.406393,451.916017
-3.744292,-9.406393,451.995348
-2.283105,-9.406393,452.670406
-2.100457,-9.406393,452.759680
-1.917808,-9.406393,452.849995
-1.735160,-9.406393,452.941335
-1.552511,-9.406393,453.033682
-1.369863,-9.406393,453.127017
-1.187215,-9.406393,453.221318
-1.004566,-9.406393,453.316564
-0.821918,-9.406393,453.412733
-0.639269,-9.406393,453.509800
-0.456621,-9.406393,453.607741
-0.273973,-9.406393,453.706530
-0.091324,-9.406393,453.806140
0.091324,-9.406393,453.906546
0.273973,-9.406393,454.007719
0.456621,-9.406393,454.109633
0.639269,-9.406393,454.212261
0.821918,-9.406393,454.315576
1.004566,-9.406393,454.419552
1.187215,-9.406393,454.524166
1.369863,-9.406393,454.629394
1.552511,-9.406393,454.735214
1.735160,-9.406393,454.841608
1.917808,-9.406393,454.948561
2.100457,-9.406393,455.056058
2.283105,-9.406393,455.164090
3.744292,-9.406393,456.047973
3.926941,-9.406393,456.161176
4.109589,-9.406393,456.275097
4.292237,-9.406393,456.389787
4.474886,-9.406393,456.505304
4.657534,-9.406393,456.621713
4.840183,-9.406393,456.739084
5.022831,-9.406393,456.857492
5.205479,-9.406393,456.977019
5.388128,-9.406393,457.097751
5.570776,-9.406393,457.219778
5.753425,-9.406393,457.343194
5.936073,-9.406393,457.468095
6.118721,-9.406393,457.594581
6.301370,-9.406393,457.722750
6.484018,-9.406393,457.852703
6.666667,-9.406393,457.984540
6.849315,-9.406393,458.118359
7.031963,-9.406393,458.254254
7.214612,-9.406393,458.392318
7.397260,-9.406393,458.532639
7.579909,-9.406393,458.675297
7.762557,-9.406393,458.820370
7.945205,-9.406393,458.967926
8.127854,-9.406393,459.118025
8.310502,-9.406393,459.270721
9.589041,-9.406393,460.414650
9.771689,-9.406393,460.588825
9.954338,-9.406393,460.765621
10.136986,-9.406393,460.944991
10.319635,-9.406393,461.126877
10.502283,-9.406393,461.311217
10.684932,-9.406393,461.497936
10.867580,-9.406393,461.686958
11.050228,-9.406393,461.878197
11.232877,-9.406393,462.071563
11.415525,-9.406393,462.266964
11.598174,-9.406393,462.464301
11.780822,-9.406393,462.663477
11.963470,-9.406393,462.864392
12.146119,-9.406393,463.066944
12.328767,-9.406393,463.271036
12.511416,-9.406393,463.476568
12.694064,-9.406393,463.683446
12.876712,-9.406393,463.891577
13.059361,-9.406393,464.100873
13.242009,-9.406393,464.311250
13.424658,-9.406393,464.522628
13.607306,-9.406393,464.734934
13.789954,-9.406393,464.948102
13.972603,-9.406393,465.162068
14.155251,-9.406393,465.376778
14.337900,-9.406393,465.592183
15.616438,-9.406393,467.116717
15.799087,-9.406393,467.336678
15.981735,-9.406393,467.557169
16.164384,-9.406393,467.778196
16.347032,-9.406393,467.999772
16.529680,-9.406393,468.221910
16.712329,-9.406393,468.444628
16.894977,-9.406393,468.667945
17.077626,-9.406393,468.891884
17.260274,-9.406393,469.116468
17.442922,-9.406393,469.341723
17.625571,-9.406393,469.567675
17.808219,-9.406393,469.794349
17.990868,-9.406393,470.021774
18.173516,-9.406393,470.249977
18.356164,-9.406393,470.478985
18.538813,-9.406393,470.708824
18.721461,-9.406393,470.939520
18.904110,-9.406393,471.171100
19.086758,-9.406393,471.403587
19.269406,-9.406393,471.637005
19.452055,-9.406393,471.871376
19.634703,-9.406393,472.106722
19.817352,-9.406393,472.343064
20.000000,-9.406393,472.580419
-20.000000,-9.223744,449.525999
-19.817352,-9.223744,449.499908
-19.634703,-9.223744,449.475019
-19.452055,-9.223744,449.451331
-19.269406,-9.223744,449.428845
-19.086758,-9.223744,449.407562
-18.904110,-9.223744,449.387480
-18.721461,-9.223744,449.368600
-18.538813,-9.223744,449.350923
-18.356164,-9.223744,449.334448
-18.173516,-9.223744,449.319175
-17.990868,-9.223744,449.305105
-17.808219,-9.223744,449.292238
-17.625571,-9.223744,449.280573
-17.442922,-9.223744,449.270111
-17.260274,-9.223744,449.260852
-17.077626,-9.223744,449.252796
-16.894977,-9.223744,449.245943
-16.712329,-9.223744,449.240293
-16.529680,-9.223744,449.235847
-16.347032,-9.223744,449.232603
-16.164384,-9.223744,449.230564
-15.981735,-9.223744,449.229728
-15.799087,-9.223744,449.230095
-14.155251,-9.223744,449.287572
-13.972603,-9.223744,449.299977
-13.789954,-9.223744,449.313587
-13.607306,-9.223744,449.328399
-13.424658,-9.223744,449.344416
-13.242009,-9.223744,449.361635
-13.059361,-9.223744,449.380058
-12.876712,-9.223744,449.399684
-12.694064,-9.223744,449.420513
-12.511416,-9.223744,449.442545
-12.328767,-9.223744,449.465779
-12.146119,-9.223744,449.490215
-11.963470,-9.223744,449.515854
-11.780822,-9.223744,449.542694
-11.598174,-9.223744,449.570735
-11.415525,-9.223744,449.599978
-11.232877,-9.223744,449.630422
-11.050228,-9.223744,449.662066
-10.867580,-9.223744,449.694910
-10.684932,-9.223744,449.728953
-10.502283,-9.223744,449.764197
-10.319635,-9.223744,449.800639
-10.136986,-9.223744,449.838280
-9.954338,-9.223744,449.877119
-9.771689,-9.223744,449.917156
-8.310502,-9.223744,450.280528
-8.127854,-9.223744,450.331328
-7.945205,-9.223744,450.383322
-7.762557,-9.223744,450.436510
-7.579909,-9.223744,450.490891
-7.397260,-9.223744,450.546464
-7.214612,-9.223744,450.603229
-7.031963,-9.223744,450.661186
-6.849315,-9.223744,450.720334
-6.666667,-9.223744,450.780672
-6.484018,-9.223744,450.842200
-6.301370,-9.223744,450.904916
-6.118721,-9.223744,450.968820
-5.936073,-9.223744,451.033910
-5.753425,-9.223744,451.100186
-5.570776,-9.223744,451.167644
-5.388128,-9.223744,451.236285
-5.205479,-9.223744,451.306105
-5.022831,-9.223744,451.377103
-4.840183,-9.223744,451.449275
-4.657534,-9.223744,451.522618
-4.474886,-9.223744,451.597129
-4.292237,-9.223744,451.672804
-4.109589,-9.223744,451.749637
-3.926941,-9.223744,451.827625
-3.744292,-9.223744,451.906759
-2.283105,-9.223744,452.580161
-2.100457,-9.223744,452.669213
-1.917808,-9.223744,452.759301
-1.735160,-9.223744,452.850409
-1.552511,-9.223744,452.942518
-1.369863,-9.223744,453.035608
-1.187215,-9.223744,453.129659
-1.004566,-9.223744,453.224647
-0.821918,-9.223744,453.320549
-0.639269,-9.223744,453.417341
-0.456621,-9.223744,453.514997
-0.273973,-9.223744,453.613491
-0.091324,-9.223744,453.712796
0.091324,-9.223744,453.812884
0.273973,-9.223744,453.913727
0.456621,-9.223744,454.015298
0.639269,-9.223744,454.117568
0.821918,-9.223744,454.220510
1.004566,-9.223744,454.324098
1.187215,-9.223744,454.428306
1.369863,-9.223744,454.533112
1.552511,-9.223744,454.638492
1.735160,-9.223744,454.744429
1.917808,-9.223744,454.850904
2.100457,-9.223744,454.957904
2.283105,-9.223744,455.065421
3.744292,-9.223744,455.944485
3.926941,-9.223744,456.057007
4.109589,-9.223744,456.170232
4.292237,-9.223744,456.284214
4.474886,-9.223744,456.399012
4.657534,-9.223744,456.514692
4.840183,-9.223744,456.631328
5.022831,-9.223744,456.748996
5.205479,-9.223744,456.867781
5.388128,-9.223744,456.987771
5.570776,-9.223744,457.109059
5.753425,-9.223744,457.231741
5.936073,-9.223744,457.355918
6.118721,-9.223744,457.481690
6.301370,-9.223744,457.609160
6.484018,-9.223744,457.738432
6.666667,-9.223744,457.869607
6.849315,-9.223744,458.002788
7.031963,-9.223744,458.138071
7.214612,-9.223744,458.275552
7.397260,-9.223744,458.415321
7.579909,-9.223744,458.557462
7.762557,-9.223744,458.702053
7.945205,-9.223744,458.849165
8.127854,-9.223744,458.998860
8.310502,-9.223744,459.151193
9.771689,-9.223744,460.467984
9.954338,-9.223744,460.644813
10.136986,-9.223744,460.824256
10.319635,-9.223744,461.006255
10.502283,-9.223744,461.190744
10.684932,-9.223744,461.377649
10.867580,-9.223744,461.566888
11.050228,-9.223744,461.758375
11.232877,-9.223744,461.952017
11.415525,-9.223744,462.147717
11.598174,-9.223744,462.345377
11.780822,-9.223744,462.544894
11.963470,-9.223744,462.746166
12.146119,-9.223744,462.949088
12.328767,-9.223744,463.153560
12.511416,-9.223744,463.359479
12.694064,-9.223744,463.566749
12.876712,-9.223744,463.775273
13.059361,-9.223744,463.984960
13.242009,-9.223744,464.195725
13.424658,-9.223744,464.407486
13.607306,-9.223744,464.620167
13.789954,-9.223744,464.833698
13.972603,-9.223744,465.048017
14.155251,-9.223744,465.263065
15.799087,-9.223744,467.225225
15.981735,-9.223744,467.445869
16.164384,-9.223744,467.667031
16.347032,-9.223744,467.888721
16.529680,-9.223744,468.110954
16.712329,-9.223744,468.333749
16.894977,-9.223744,468.557125
17.077626,-9.223744,468.781106
17.260274,-9.223744,469.005716
17.442922,-9.223744,469.230981
17.625571,-9.223744,469.456927
17.808219,-9.223744,469.683582
17.990868,-9.223744,469.910974
18.173516,-9.223744,470.139131
18.356164,-9.223744,470.368082
18.538813,-9.223744,470.597852
18.721461,-9.223744,470.828470
18.904110,-9.223744,471.059962
19.086758,-9.223744,471.292352
19.269406,-9.223744,471.525665
19.452055,-9.223744,471.759925
19.634703,-9.223744,471.995152
19.817352,-9.223744,472.231369
20.000000,-9.223744,472.468594
-20.000000,-9.041096,449.452882
-19.817352,-9.041096,449.426621
-19.634703,-9.041096,449.401563
-19.452055,-9.041096,449.377706
-19.269406,-9.041096,449.355051
-19.086758,-9.041096,449.333598
-18.904110,-9.041096,449.313347
-18.721461,-9.041096,449.294299
-18.538813,-9.041096,449.276453
-18.356164,-9.041096,449.259810
-18.173516,-9.041096,449.244370
-17.990868,-9.041096,449.230132
-17.808219,-9.041096,449.217097
-17.625571,-9.041096,449.205264
-17.442922,-9.041096,449.194635
-17.260274,-9.041096,449.185209
-17.077626,-9.041096,449.176987
-16.894977,-9.041096,449.169968
-16.712329,-9.041096,449.164152
-16.529680,-9.041096,449.159540
-16.347032,-9.041096,449.156132
-16.164384,-9.041096,449.153927
-15.981735,-9.041096,449.152926
-15.799087,-9.041096,449.153130
-14.155251,-9.041096,449.209149
-13.972603,-9.041096,449.221394
-13.789954,-9.041096,449.234844
-13.607306,-9.041096,449.249497
-13.424658,-9.041096,449.265355
-13.242009,-9.041096,449.282416
-13.059361,-9.041096,449.300681
-12.876712,-9.041096,449.320149
-12.694064,-9.041096,449.340820
-12.511416,-9.041096,449.362695
-12.328767,-9.041096,449.385772
-12.146119,-9.041096,449.410052
-11.963470,-9.041096,449.435533
-11.780822,-9.041096,449.462217
-11.598174,-9.041096,449.490102
