X,Y,Z,Region
4.5824739999999995,6.283186,155.8257718406879,measure
4.629716,6.283186,156.4601885069382,measure
4.676958,6.283186,154.47760869533786,measure
4.7242,6.283186,155.09768388427483,measure
4.7714419999999995,6.283186,155.5128172505082,measure
4.818684,6.283186,154.91124808957062,measure
4.865926,6.283186,155.72867267070635,measure
4.913168,6.283186,155.01067472856494,measure
4.9604099999999995,6.283186,154.07174620893275,measure
5.007652,6.283186,154.6070112392998,measure
5.054894,6.283186,156.60349548210968,measure
5.102136,6.283186,154.86916923361085,measure
5.149378,6.283186,156.27450518773546,measure
5.19662,6.283186,155.53940253507943,measure
5.243862,6.283186,154.9446545533519,measure
5.291104,6.283186,156.08430050676554,measure
5.338346,6.283186,155.50054576663112,measure
5.385588,6.283186,154.71892546736214,measure
5.43283,6.283186,156.75926628445367,measure
5.480072,6.283186,154.4106462789992,measure
5.527314,6.283186,155.9323953598311,measure
5.574556,6.283186,153.80049924019883,measure
5.621798,6.283186,155.42233007306663,measure
5.66904,6.283186,155.95486336365022,measure
5.716282,6.283186,155.1057678453577,measure
5.763524,6.283186,154.8433276493307,measure
5.810766,6.283186,154.97895126606454,measure
5.858008,6.283186,154.9665531558563,measure
5.90525,6.283186,156.74424541193605,measure
5.952492,6.283186,154.8169774246427,measure
5.999734,6.283186,155.0375915578418,measure
6.046976,6.283186,154.95062233914646,measure
6.094218,6.283186,155.29609037755372,measure
6.1414599999999995,6.283186,154.67316053214202,measure
6.188702,6.283186,154.71554295272264,measure
6.235944,6.283186,154.53640996610613,measure
6.283186,6.283186,154.2670604286305,measure
6.3304279999999995,6.283186,155.65587431155296,measure
6.37767,6.283186,154.71221435558073,measure
6.424912,6.283186,156.0809521638403,measure
6.472154,6.283186,154.7887770569351,measure
6.5193959999999995,6.283186,154.6524703721232,measure
6.566638,6.283186,155.02086792878674,measure
6.61388,6.283186,156.21479692936478,measure
6.661122,6.283186,155.41651598394478,measure
6.7083639999999995,6.283186,154.71482764571616,measure
6.755606,6.283186,155.00627235744855,measure
6.802848,6.283186,155.14940158554248,measure
6.85009,6.283186,155.93835304216574,measure
6.897332,6.283186,154.96987064751056,measure
6.944574,6.283186,155.3133122727593,measure
6.991816,6.283186,155.88282433888745,measure
7.039058,6.283186,154.82941713743654,measure
7.0863,6.283186,155.11512059725806,measure
7.133542,6.283186,155.66371685114834,measure
7.180784,6.283186,155.07325297540677,measure
7.228026,6.283186,155.47552459646403,measure
7.275268,6.283186,155.55144559807786,measure
7.32251,6.283186,155.05530252768966,measure
7.369752,6.283186,153.63059024918186,measure
7.416994,6.283186,154.83562571877323,measure
7.464236,6.283186,155.7259846986694,measure
7.511478,6.283186,154.4343624085461,measure
7.55872,6.283186,155.11734882686576,measure
7.605962,6.283186,153.76545434046497,measure
7.653204,6.283186,154.78152197248386,measure
7.7004459999999995,6.283186,154.84656755957832,measure
7.747688,6.283186,155.16626307199002,measure
7.79493,6.283186,154.70063639513774,measure
7.842172,6.283186,154.8642904673073,measure
7.8894139999999995,6.283186,154.95857662523537,measure
7.936656,6.283186,155.2845506843381,measure
7.983898,6.283186,154.44101357142887,measure
8.03114,6.283186,155.98601064631828,measure
8.078382,6.283186,155.68387069243994,measure
8.125624,6.283186,155.1188620053218,measure
8.172865999999999,6.283186,154.88991028203324,measure
8.220108,6.283186,155.68666575590055,measure
8.26735,6.283186,154.25921506185898,measure
8.314592,6.283186,156.5048605528897,measure
8.361834,6.283186,154.9312371362369,measure
8.409076,6.283186,155.5327207329959,measure
8.456318,6.283186,155.75932341360627,measure
8.50356,6.283186,154.25957451342703,measure
8.550802,6.283186,154.80214658773843,measure
8.598044,6.283186,154.90388262315003,measure
8.645286,6.283186,154.5279245251185,measure
8.692528,6.283186,156.56472060740907,measure
8.73977,6.283186,153.91643723347616,measure
8.787012,6.283186,152.7898176586012,measure
8.834254,6.283186,156.3329010383592,measure
8.881496,6.283186,155.3802824736206,measure
8.928738,6.283186,155.98324788071764,measure
8.97598,6.283186,155.93193529896405,measure
9.023222,6.283186,153.6261738262765,measure
9.070464,6.283186,156.1106597777841,measure
9.117706,6.283186,154.43005501607152,measure
9.164947999999999,6.283186,155.4187804463373,measure
9.21219,6.283186,154.85182412580005,measure
9.259432,6.283186,154.8457293775409,measure
9.306674,6.283186,155.07498120355967,measure
9.353916,6.283186,153.90326269292768,measure
9.401158,6.283186,155.03474235674892,measure
9.4484,6.283186,154.33743217738873,measure
9.495642,6.283186,154.87420604017265,measure
9.542883999999999,6.283186,155.12492012748686,measure
9.590126,6.283186,155.33374955640124,measure
9.637368,6.283186,154.41632547231436,measure
9.68461,6.283186,156.46357433219362,measure
9.731852,6.283186,155.54674834035308,measure
9.779094,6.283186,153.8124067056569,measure
9.826336,6.283186,154.17710632387292,measure
9.873578,6.283186,155.32045230466534,measure
9.920819999999999,6.283186,155.04790169617777,measure
9.968062,6.283186,154.60247712077324,measure
10.015304,6.283186,156.5508723024862,measure
10.062546,6.283186,155.27980275348818,measure
10.109788,6.283186,155.2014033243452,measure
10.15703,6.283186,155.29557978883292,measure
10.204272,6.283186,155.49047810456221,measure
10.251514,6.283186,155.2029992842545,measure
10.298756,6.283186,155.5662792976072,measure
10.345998,6.283186,153.75704360525705,measure
1.65347,6.235944,156.69618913095164,measure
1.700712,6.235944,155.85506396698185,measure
1.747954,6.235944,155.55976645002445,measure
1.795196,6.235944,154.06791094653454,measure
1.842438,6.235944,154.73237808885187,measure
1.88968,6.235944,155.4746849641752,measure
1.936922,6.235944,156.01536159243315,measure
1.984164,6.235944,156.59481594097824,measure
2.031406,6.235944,155.19117227891303,measure
2.078648,6.235944,155.72026445624914,measure
2.12589,6.235944,156.7368868751366,measure
2.173132,6.235944,155.63521609896696,measure
2.220374,6.235944,155.1658509124639,measure
2.267616,6.235944,155.05122760573144,measure
2.314858,6.235944,155.9541101012644,measure
2.3621,6.235944,154.6883188022518,measure
2.409342,6.235944,155.6243150266317,measure
2.456584,6.235944,154.29529268361986,measure
2.503826,6.235944,154.6019691718351,measure
2.551068,6.235944,154.13907443708243,measure
2.59831,6.235944,155.0630456880565,measure
2.645552,6.235944,156.7379158362787,measure
2.692794,6.235944,154.38048903778076,measure
2.740036,6.235944,155.16568903288038,measure
2.787278,6.235944,155.1435985207825,measure
2.83452,6.235944,155.60712148773177,measure
2.881762,6.235944,155.8430504458542,measure
2.929004,6.235944,154.8508498899349,measure
2.976246,6.235944,155.59733370104823,measure
3.023488,6.235944,155.53210740074408,measure
3.0707299999999997,6.235944,155.48419178775285,measure
3.117972,6.235944,155.38822969543898,measure
3.1652139999999997,6.235944,155.17318533391756,measure
3.212456,6.235944,155.2663402784976,measure
3.2596979999999998,6.235944,155.34028522473014,measure
3.30694,6.235944,154.24724265361365,measure
3.3541819999999998,6.235944,154.75139340010918,measure
3.401424,6.235944,154.83994149506427,measure
3.448666,6.235944,154.64051661033994,measure
3.495908,6.235944,154.42302469659595,measure
3.54315,6.235944,155.12024514232067,measure
3.590392,6.235944,155.1528662762946,measure
3.637634,6.235944,155.87785880283099,measure
3.684876,6.235944,154.94847399435764,measure
3.732118,6.235944,155.14623367979888,measure
3.77936,6.235944,155.30127297466578,measure
3.826602,6.235944,155.35286304645862,measure
3.873844,6.235944,155.37589006503146,measure
3.921086,6.235944,156.31478562833422,measure
3.968328,6.235944,155.14594239870212,measure
4.01557,6.235944,156.13316764632313,measure
4.062812,6.235944,154.54910927882347,measure
4.110054,6.235944,156.61834927566713,measure
4.157296,6.235944,215.15548549472186,measure
4.204538,6.235944,154.18427931465078,measure
4.25178,6.235944,156.17444057707206,measure
4.299022,6.235944,155.37916091691832,measure
4.346264,6.235944,154.13696215730477,measure
4.393506,6.235944,154.13916503653394,measure
4.440748,6.235944,155.04191021967645,measure
4.48799,6.235944,156.03868779670643,measure
4.535232,6.235944,155.37707156842973,measure
4.5824739999999995,6.235944,154.8596888460437,measure
4.629716,6.235944,155.24484807884437,measure
4.676958,6.235944,156.01440681817488,measure
4.7242,6.235944,154.50485061537674,measure
4.7714419999999995,6.235944,154.9194066095332,measure
4.818684,6.235944,153.88377300111256,measure
4.865926,6.235944,155.62124754002897,measure
4.913168,6.235944,154.05467002640106,measure
4.9604099999999995,6.235944,155.10667795753918,measure
5.007652,6.235944,154.3853469641072,measure
5.054894,6.235944,153.3935890796749,measure
5.102136,6.235944,155.51873504215718,measure
5.149378,6.235944,154.64501334135488,measure
5.19662,6.235944,155.40733872197333,measure
5.243862,6.235944,154.99642015878817,measure
5.291104,6.235944,154.25674360646784,measure
5.338346,6.235944,155.1372499484825,measure
5.385588,6.235944,154.9949496960424,measure
5.43283,6.235944,154.95310778266517,measure
5.480072,6.235944,155.59615647541474,measure
5.527314,6.235944,155.59610472813483,measure
5.574556,6.235944,156.18564496584153,measure
5.621798,6.235944,155.6535242046735,measure
5.66904,6.235944,155.05624585119463,measure
5.716282,6.235944,156.55797408226334,measure
5.763524,6.235944,155.42478675773782,measure
5.810766,6.235944,155.9808206212111,measure
5.858008,6.235944,156.21087288687104,measure
5.90525,6.235944,155.7238656535275,measure
5.952492,6.235944,156.08008500904455,measure
5.999734,6.235944,155.66354358586892,measure
6.046976,6.235944,157.0235128912291,measure
6.094218,6.235944,154.622410583667,measure
6.1414599999999995,6.235944,154.73336875411798,measure
6.188702,6.235944,156.09978690744506,measure
6.235944,6.235944,154.67821919624564,measure
6.283186,6.235944,156.71358288661997,measure
6.3304279999999995,6.235944,155.32347383058112,measure
6.37767,6.235944,154.3831127182627,measure
6.424912,6.235944,156.1377770880324,measure
6.472154,6.235944,153.9828931702581,measure
6.5193959999999995,6.235944,154.87506387470913,measure
6.566638,6.235944,155.45868332963042,measure
6.61388,6.235944,155.2741828821466,measure
6.661122,6.235944,154.1679459949394,measure
6.7083639999999995,6.235944,155.91566070884005,measure
6.755606,6.235944,154.5197526627076,measure
6.802848,6.235944,155.43726259862038,measure
6.85009,6.235944,153.37713523885807,measure
6.897332,6.235944,154.8757817601046,measure
6.944574,6.235944,154.88205537344007,measure
6.991816,6.235944,155.82666921114657,measure
7.039058,6.235944,156.2869535476354,measure
7.0863,6.235944,156.01128905093964,measure
7.133542,6.235944,154.63244420688807,measure
7.180784,6.235944,154.89021885232907,measure
7.228026,6.235944,154.99510770963556,measure
7.275268,6.235944,153.84050645210814,measure
7.32251,6.235944,155.22144672946627,measure
7.369752,6.235944,155.13937431850204,measure
7.416994,6.235944,156.61163021734518,measure
7.464236,6.235944,154.72084230951873,measure
7.511478,6.235944,155.18601788815513,measure
7.55872,6.235944,153.71813674180547,measure
7.605962,6.235944,155.69028641778945,measure
7.653204,6.235944,155.6423587840556,measure
7.7004459999999995,6.235944,154.84146717268928,measure
7.747688,6.235944,156.48557707118675,measure
7.79493,6.235944,156.3419602387714,measure
7.842172,6.235944,154.9606908980893,measure
7.8894139999999995,6.235944,153.99047401429408,measure
7.936656,6.235944,154.7599571862425,measure
7.983898,6.235944,155.6490031949319,measure
8.03114,6.235944,155.5939775068734,measure
8.078382,6.235944,154.94816948643748,measure
8.125624,6.235944,155.27797771061276,measure
8.172865999999999,6.235944,156.51084945537897,measure
8.220108,6.235944,156.34099361349405,measure
8.26735,6.235944,153.28458763173902,measure
8.314592,6.235944,155.39372118238083,measure
8.361834,6.235944,154.0546173936348,measure
8.409076,6.235944,156.4271161255728,measure
8.456318,6.235944,154.10821405879003,measure
8.50356,6.235944,155.30883344322945,measure
8.550802,6.235944,155.5976706074824,measure
8.598044,6.235944,154.85051681782875,measure
8.645286,6.235944,153.7447781220026,measure
8.692528,6.235944,156.60601867601645,measure
8.73977,6.235944,155.69281863695767,measure
8.787012,6.235944,154.25479584373974,measure
8.834254,6.235944,153.8929742212925,measure
8.881496,6.235944,154.70608823762532,measure
8.928738,6.235944,155.3938131795682,measure
8.97598,6.235944,156.20779824971194,measure
9.023222,6.235944,156.56082485751043,measure
9.070464,6.235944,154.60177385009368,measure
9.117706,6.235944,154.71723102683939,measure
9.164947999999999,6.235944,155.32057739088603,measure
9.21219,6.235944,155.13948877320115,measure
9.259432,6.235944,153.32383507108685,measure
9.306674,6.235944,155.28089519873618,measure
9.353916,6.235944,154.26373680384867,measure
9.401158,6.235944,156.37220689076696,measure
9.4484,6.235944,153.37028396387632,measure
9.495642,6.235944,153.7604255476697,measure
9.542883999999999,6.235944,154.7270089170609,measure
9.590126,6.235944,155.2936761613246,measure
9.637368,6.235944,154.29947072697144,measure
9.68461,6.235944,156.12442015534103,measure
9.731852,6.235944,154.67219415947585,measure
9.779094,6.235944,154.70407128956091,measure
9.826336,6.235944,153.7457467942163,measure
9.873578,6.235944,155.14508296494571,measure
9.920819999999999,6.235944,155.38290224302747,measure
9.968062,6.235944,153.9184481410981,measure
10.015304,6.235944,154.63875989099364,measure
10.062546,6.235944,154.6938985189251,measure
10.109788,6.235944,154.0473943053842,measure
10.15703,6.235944,154.57894339258135,measure
10.204272,6.235944,155.73089541606186,measure
10.251514,6.235944,154.6218546234345,measure
10.298756,6.235944,154.07197359366972,measure
10.345998,6.235944,155.71361190179144,measure
1.65347,6.188702,156.21291593842278,measure
1.700712,6.188702,155.630177669807,measure
1.747954,6.188702,154.5681545486095,measure
1.795196,6.188702,154.29202732016347,measure
1.842438,6.188702,154.36144682202155,measure
1.88968,6.188702,155.37318838827338,measure
1.936922,6.188702,156.69221747719007,measure
1.984164,6.188702,155.47488393717595,measure
2.031406,6.188702,154.63280335336364,measure
2.078648,6.188702,156.45467421646802,measure
2.12589,6.188702,155.19597984760918,measure
2.173132,6.188702,155.45522272290825,measure
2.220374,6.188702,154.60231220751714,measure
2.267616,6.188702,154.00834800097806,measure
2.314858,6.188702,155.01581169242155,measure
2.3621,6.188702,153.5023683499497,measure
2.409342,6.188702,155.10583123476425,measure
2.456584,6.188702,155.0658302818543,measure
2.503826,6.188702,155.63437621329834,measure
2.551068,6.188702,154.0958445736475,measure
2.59831,6.188702,156.0158334811764,measure
2.645552,6.188702,156.44315189808745,measure
2.692794,6.188702,154.70301701923898,measure
2.740036,6.188702,155.01751470531246,measure
2.787278,6.188702,155.49068484253667,measure
2.83452,6.188702,156.83370788416778,measure
2.881762,6.188702,154.51079988162238,measure
2.929004,6.188702,156.11939739899864,measure
2.976246,6.188702,154.35672211490106,measure
3.023488,6.188702,153.68232735295564,measure
3.0707299999999997,6.188702,156.44430131891966,measure
3.117972,6.188702,154.31657765989763,measure
3.1652139999999997,6.188702,154.02195949667518,measure
3.212456,6.188702,156.65393197678463,measure
3.2596979999999998,6.188702,155.45828080582547,measure
3.30694,6.188702,155.9354846834278,measure
3.3541819999999998,6.188702,155.2287739137321,measure
3.401424,6.188702,154.65144699879193,measure
3.448666,6.188702,154.49580449032942,measure
3.495908,6.188702,156.24240151380607,measure
3.54315,6.188702,154.97837915862036,measure
3.590392,6.188702,155.09792912366842,measure
3.637634,6.188702,153.08549136230485,measure
3.684876,6.188702,155.01106932177686,measure
3.732118,6.188702,155.78599147700618,measure
3.77936,6.188702,154.53946593519345,measure
3.826602,6.188702,155.94163325962302,measure
3.873844,6.188702,155.38917491853164,measure
3.921086,6.188702,155.43800838373113,measure
3.968328,6.188702,154.61599031536895,measure
4.01557,6.188702,155.49497551217098,measure
4.062812,6.188702,154.85267316138498,measure
4.110054,6.188702,154.80911768065488,measure
4.157296,6.188702,154.1484709826654,measure
4.204538,6.188702,154.7462276568903,measure
4.25178,6.188702,155.8141071934983,measure
4.299022,6.188702,155.533013765972,measure
4.346264,6.188702,153.66140534840065,measure
4.393506,6.188702,155.0631812355027,measure
4.440748,6.188702,155.33207624727024,measure
4.48799,6.188702,154.6867868662214,measure
4.535232,6.188702,154.47353285083307,measure
4.5824739999999995,6.188702,155.1117437599776,measure
4.629716,6.188702,157.4633947290104,measure
4.676958,6.188702,154.4057117703063,measure
4.7242,6.188702,155.45980869275675,measure
4.7714419999999995,6.188702,154.8769413756589,measure
4.818684,6.188702,155.53879986372476,measure
4.865926,6.188702,156.24472816383548,measure
4.913168,6.188702,157.10244540881564,measure
4.9604099999999995,6.188702,154.6684364403316,measure
5.007652,6.188702,155.10656831592505,measure
5.054894,6.188702,155.69813102684668,measure
5.102136,6.188702,154.97302656878455,measure
5.149378,6.188702,155.24401965669128,measure
5.19662,6.188702,157.28251620339188,measure
5.243862,6.188702,155.92388374027882,measure
5.291104,6.188702,154.04851341273599,measure
5.338346,6.188702,155.1565260194871,measure
5.385588,6.188702,155.16855899000467,measure
5.43283,6.188702,155.97528202130363,measure
5.480072,6.188702,156.04313871953912,measure
5.527314,6.188702,156.27426846277632,measure
5.574556,6.188702,156.21716078748946,measure
5.621798,6.188702,154.2514598294824,measure
5.66904,6.188702,153.95189785617794,measure
5.716282,6.188702,154.793966374431,measure
5.763524,6.188702,155.5411833934985,measure
5.810766,6.188702,155.46968872019173,measure
5.858008,6.188702,154.86719081158276,measure
5.90525,6.188702,154.4566491482206,measure
5.952492,6.188702,154.57021706119352,measure
5.999734,6.188702,155.17988863583903,measure
6.046976,6.188702,156.4025751846503,measure
6.094218,6.188702,153.5620470721454,measure
6.1414599999999995,6.188702,154.67827565120658,measure
6.188702,6.188702,154.7735752278551,measure
6.235944,6.188702,153.77081118200823,measure
6.283186,6.188702,155.89001942868103,measure
6.3304279999999995,6.188702,155.7810460634199,measure
6.37767,6.188702,155.0610482717739,measure
6.424912,6.188702,155.7826567587578,measure
6.472154,6.188702,154.55843263441224,measure
6.5193959999999995,6.188702,153.98834766949193,measure
6.566638,6.188702,155.1296244440788,measure
6.61388,6.188702,154.2459171442366,measure
6.661122,6.188702,155.37533259947622,measure
6.7083639999999995,6.188702,155.8960205492314,measure
6.755606,6.188702,154.97613300617095,measure
6.802848,6.188702,155.22331508097628,measure
6.85009,6.188702,155.68445898617279,measure
6.897332,6.188702,154.47899293962666,measure
6.944574,6.188702,155.09023212416187,measure
6.991816,6.188702,154.9756923268449,measure
7.039058,6.188702,155.99777755552967,measure
7.0863,6.188702,155.29480508984312,measure
7.133542,6.188702,154.6565639346319,measure
7.180784,6.188702,154.8966936982023,measure
7.228026,6.188702,154.39442295171153,measure
7.275268,6.188702,155.65210691441436,measure
7.32251,6.188702,155.60339983678435,measure
7.369752,6.188702,154.19347251252728,measure
7.416994,6.188702,153.84963283851317,measure
7.464236,6.188702,153.62001696548268,measure
7.511478,6.188702,153.38795858708573,measure
7.55872,6.188702,154.80013021075115,measure
7.605962,6.188702,155.3271107173358,measure
7.653204,6.188702,153.9316276393073,measure
7.7004459999999995,6.188702,154.97303863801707,measure
7.747688,6.188702,153.15383146497894,measure
7.79493,6.188702,156.37439035489922,measure
7.842172,6.188702,155.0818510431624,measure
7.8894139999999995,6.188702,155.98247187061298,measure
7.936656,6.188702,154.63024846904918,measure
7.983898,6.188702,155.82125309558677,measure
8.03114,6.188702,154.56346329265736,measure
8.078382,6.188702,155.10207243941753,measure
8.125624,6.188702,154.74622854423788,measure
8.172865999999999,6.188702,154.58795282976163,measure
8.220108,6.188702,155.40904494105644,measure
8.26735,6.188702,154.55583796039232,measure
8.314592,6.188702,155.26139865377263,measure
8.361834,6.188702,155.56800266421536,measure
8.409076,6.188702,155.4069394788153,measure
8.456318,6.188702,154.58203934443722,measure
8.50356,6.188702,155.03239873059601,measure
8.550802,6.188702,155.4394561347066,measure
8.598044,6.188702,154.77935334746488,measure
8.645286,6.188702,155.18917777022548,measure
8.692528,6.188702,155.00903553197918,measure
8.73977,6.188702,155.10730514668114,measure
8.787012,6.188702,153.75603126754274,measure
8.834254,6.188702,153.57700258786122,measure
8.881496,6.188702,154.56926017346632,measure
8.928738,6.188702,155.06603183924128,measure
8.97598,6.188702,155.50324783402417,measure
9.023222,6.188702,155.47387456472975,measure
9.070464,6.188702,155.81341996801825,measure
9.117706,6.188702,154.11749743497649,measure
9.164947999999999,6.188702,154.26034833609268,measure
9.21219,6.188702,154.4295348650288,measure
9.259432,6.188702,154.0134255510603,measure
9.306674,6.188702,155.73066220766208,measure
9.353916,6.188702,155.38300110846606,measure
9.401158,6.188702,154.74362843203585,measure
9.4484,6.188702,155.50717956536414,measure
9.495642,6.188702,155.87231930170478,measure
9.542883999999999,6.188702,155.36611955255262,measure
9.590126,6.188702,154.7501678389009,measure
9.637368,6.188702,155.60165825170725,measure
9.68461,6.188702,155.48877128087227,measure
9.731852,6.188702,155.84968774265815,measure
9.779094,6.188702,154.01981641063574,measure
9.826336,6.188702,155.97344115207488,measure
9.873578,6.188702,156.49917503680334,measure
9.920819999999999,6.188702,153.61633500817564,measure
9.968062,6.188702,154.6440830528228,measure
10.015304,6.188702,154.45193950017705,measure
10.062546,6.188702,155.97052325798327,measure
10.109788,6.188702,154.6758508602698,measure
10.15703,6.188702,155.25092906473748,measure
10.204272,6.188702,154.1133456382803,measure
10.251514,6.188702,153.49031109892363,measure
10.298756,6.188702,154.5557891863491,measure
10.345998,6.188702,155.2223165140197,measure
1.65347,6.1414599999999995,155.70365193684734,measure
1.700712,6.1414599999999995,155.96901551350115,measure
1.747954,6.1414599999999995,156.03969912954472,measure
1.795196,6.1414599999999995,154.78749649623492,measure
1.842438,6.1414599999999995,156.4987294083484,measure
1.88968,6.1414599999999995,155.06712074275194,measure
1.936922,6.1414599999999995,155.1876732041526,measure
1.984164,6.1414599999999995,155.46248399268407,measure
2.031406,6.1414599999999995,155.79517309730383,measure
2.078648,6.1414599999999995,156.44849585804315,measure
2.12589,6.1414599999999995,155.90272873226334,measure
2.173132,6.1414599999999995,155.03393243640693,measure
2.220374,6.1414599999999995,156.8245583042883,measure
2.267616,6.1414599999999995,153.7049223817948,measure
2.314858,6.1414599999999995,155.92237928171733,measure
2.3621,6.1414599999999995,156.42317096492496,measure
2.409342,6.1414599999999995,155.58338946652376,measure
2.456584,6.1414599999999995,154.27314647113403,measure
2.503826,6.1414599999999995,155.34190305584116,measure
2.551068,6.1414599999999995,156.91089958916342,measure
2.59831,6.1414599999999995,155.63255789028233,measure
2.645552,6.1414599999999995,155.61606745517093,measure
2.692794,6.1414599999999995,153.9653901353205,measure
2.740036,6.1414599999999995,154.9187765854902,measure
2.787278,6.1414599999999995,154.87578466038326,measure
2.83452,6.1414599999999995,155.25678918194188,measure
2.881762,6.1414599999999995,155.66633242562273,measure
2.929004,6.1414599999999995,154.8673350786363,measure
2.976246,6.1414599999999995,155.31392239028392,measure
3.023488,6.1414599999999995,154.27762183285532,measure
3.0707299999999997,6.1414599999999995,155.71355315217076,measure
3.117972,6.1414599999999995,153.78725273663696,measure
3.1652139999999997,6.1414599999999995,154.733661036105,measure
3.212456,6.1414599999999995,154.7076100871877,measure
3.2596979999999998,6.1414599999999995,153.5504467836369,measure
3.30694,6.1414599999999995,155.73915355556065,measure
3.3541819999999998,6.1414599999999995,155.08050454211218,measure
3.401424,6.1414599999999995,156.02628073149543,measure
3.448666,6.1414599999999995,154.9861987261398,measure
3.495908,6.1414599999999995,155.76717551867785,measure
3.54315,6.1414599999999995,156.02546271955453,measure
3.590392,6.1414599999999995,154.68057091195152,measure
3.637634,6.1414599999999995,155.02767746005816,measure
3.684876,6.1414599999999995,155.8266413505987,measure
3.732118,6.1414599999999995,156.4250466483343,measure
3.77936,6.1414599999999995,154.97649104830174,measure
3.826602,6.1414599999999995,154.9200214128538,measure
3.873844,6.1414599999999995,154.95723311895313,measure
3.921086,6.1414599999999995,154.97768763736903,measure
3.968328,6.1414599999999995,156.59560004518463,measure
4.01557,6.1414599999999995,155.39469807663508,measure
4.062812,6.1414599999999995,154.92613408793665,measure
4.110054,6.1414599999999995,155.59014733287944,measure
4.157296,6.1414599999999995,154.28090274375822,measure
4.204538,6.1414599999999995,155.86969668832182,measure
4.25178,6.1414599999999995,155.74939460545247,measure
4.299022,6.1414599999999995,155.07149005431532,measure
4.346264,6.1414599999999995,155.86279156941723,measure
4.393506,6.1414599999999995,155.77322009657485,measure
4.440748,6.1414599999999995,156.07618195445878,measure
4.48799,6.1414599999999995,154.19353460871653,measure
4.535232,6.1414599999999995,154.96552060728865,measure
4.5824739999999995,6.1414599999999995,156.1589583035886,measure
4.629716,6.1414599999999995,154.6908264546865,measure
4.676958,6.1414599999999995,153.86177414682814,measure
4.7242,6.1414599999999995,155.46179257064733,measure
4.7714419999999995,6.1414599999999995,154.8173337291688,measure
4.818684,6.1414599999999995,154.3477055345865,measure
4.865926,6.1414599999999995,155.9484504492542,measure
4.913168,6.1414599999999995,156.0766239507905,measure
4.9604099999999995,6.1414599999999995,155.66489857053122,measure
5.007652,6.1414599999999995,154.85007420373452,measure
5.054894,6.1414599999999995,155.2040047062123,measure
5.102136,6.1414599999999995,155.26900794128645,measure
5.149378,6.1414599999999995,154.00476055301078,measure
5.19662,6.1414599999999995,155.64346586410758,measure
5.243862,6.1414599999999995,155.230176430755,measure
5.291104,6.1414599999999995,155.44441469997298,measure
5.338346,6.1414599999999995,154.45047321957455,measure
5.385588,6.1414599999999995,154.84448244805878,measure
5.43283,6.1414599999999995,154.14511233004592,measure
5.480072,6.1414599999999995,154.9834402809484,measure
5.527314,6.1414599999999995,154.32012803660797,measure
5.574556,6.1414599999999995,156.0505304617278,measure
5.621798,6.1414599999999995,155.31093286136425,measure
5.66904,6.1414599999999995,155.53563339790614,measure
5.716282,6.1414599999999995,155.62452732089116,measure
5.763524,6.1414599999999995,155.0467936934698,measure
5.810766,6.1414599999999995,154.1351178270662,measure
5.858008,6.1414599999999995,154.69233570941986,measure
5.90525,6.1414599999999995,153.92963353360878,measure
5.952492,6.1414599999999995,155.1379508853092,measure
5.999734,6.1414599999999995,154.43526945626775,measure
6.046976,6.1414599999999995,154.3097317183465,measure
6.094218,6.1414599999999995,154.83643371634034,measure
6.1414599999999995,6.1414599999999995,155.5802483100008,measure
6.188702,6.1414599999999995,154.55561237759116,measure
6.235944,6.1414599999999995,156.07722985095924,measure
6.283186,6.1414599999999995,155.41921438587428,measure
6.3304279999999995,6.1414599999999995,154.47553516306,measure
6.37767,6.1414599999999995,155.38560454805258,measure
6.424912,6.1414599999999995,153.8454695316785,measure
6.472154,6.1414599999999995,156.9242545890677,measure
6.5193959999999995,6.1414599999999995,155.78255884978688,measure
6.566638,6.1414599999999995,155.54557559723384,measure
6.61388,6.1414599999999995,154.65050593949286,measure
6.661122,6.1414599999999995,154.53730300250996,measure
6.7083639999999995,6.1414599999999995,154.59805267416468,measure
6.755606,6.1414599999999995,154.9505031868048,measure
6.802848,6.1414599999999995,155.08905258107274,measure
6.85009,6.1414599999999995,154.83575897324238,measure
6.897332,6.1414599999999995,155.1388016531745,measure
6.944574,6.1414599999999995,155.57987439433845,measure
6.991816,6.1414599999999995,155.07436081521624,measure
7.039058,6.1414599999999995,153.10173645301217,measure
7.0863,6.1414599999999995,155.2710734770601,measure
7.133542,6.1414599999999995,155.0590861276023,measure
7.180784,6.1414599999999995,156.17244727338502,measure
7.228026,6.1414599999999995,154.08080125833405,measure
7.275268,6.1414599999999995,155.63660440452313,measure
7.32251,6.1414599999999995,155.54511132016364,measure
7.369752,6.1414599999999995,154.94330001566885,measure
7.416994,6.1414599999999995,154.98979361971922,measure
7.464236,6.1414599999999995,154.5375241729175,measure
7.511478,6.1414599999999995,154.60612418391042,measure
7.55872,6.1414599999999995,155.07597446633565,measure
7.605962,6.1414599999999995,155.5001132036339,measure
7.653204,6.1414599999999995,153.31644843232786,measure
7.7004459999999995,6.1414599999999995,155.33528938104175,measure
7.747688,6.1414599999999995,154.36517465262855,measure
7.79493,6.1414599999999995,154.41879244724964,measure
7.842172,6.1414599999999995,154.87243524542762,measure
7.8894139999999995,6.1414599999999995,153.6719723151719,measure
7.936656,6.1414599999999995,153.13002541241755,measure
7.983898,6.1414599999999995,156.20136123721483,measure
8.03114,6.1414599999999995,156.03653492524933,measure
